keyResp.keys,keyResp.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,correctMouseResp,trialRespTimes,moveOnKeys.keys,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
,0,-0.153061224,-0.018877551,1,0,0,3.142,plus_button,1,1.842,,0,0,0,1,1,1.3,images/target_plus.jpg,,001,2022-03-19_08h30.01.510,choiceRTT,2021.2.3,iPhone,58.82352941,,,,,,,,,,,
,0,0.054081633,-0.253571429,1,0,0,4.21,square_button,1,3.11,,0,1,1,5,1,1.1,images/target_square.jpg,,001,2022-03-19_08h30.01.510,choiceRTT,2021.2.3,iPhone,58.82352941,,,,,,,,,,,
,0,0.060204082,-0.258673469,1,0,0,2.086,square_button,1,0.786,,0,2,2,8,1,1.3,images/target_square.jpg,,001,2022-03-19_08h30.01.510,choiceRTT,2021.2.3,iPhone,58.82352941,,,,,,,,,,,
,0,-0.267346939,-0.23622449,1,0,0,2.777,cross_button,1,1.477,,0,3,3,3,1,1.3,images/target_cross.jpg,,001,2022-03-19_08h30.01.510,choiceRTT,2021.2.3,iPhone,58.82352941,,,,,,,,,,,
,0,0.042857143,-0.227040816,1,0,0,2.03,square_button,0,0.93,,0,4,4,0,1,1.1,images/target_cross.jpg,,001,2022-03-19_08h30.01.510,choiceRTT,2021.2.3,iPhone,58.82352941,,,,,,,,,,,
,0,0.041836735,-0.25255102,1,0,0,2.169,square_button,0,0.669,,0,5,5,6,1,1.5,images/target_cross.jpg,,001,2022-03-19_08h30.01.510,choiceRTT,2021.2.3,iPhone,58.82352941,,,,,,,,,,,
,0,-0.295918367,-0.217857143,1,0,0,2.134,cross_button,0,0.634,,0,6,6,2,1,1.5,images/target_square.jpg,,001,2022-03-19_08h30.01.510,choiceRTT,2021.2.3,iPhone,58.82352941,,,,,,,,,,,
,0,0.225510204,-0.265816327,1,0,0,2.174,plus_button,1,0.674,,0,7,7,4,1,1.5,images/target_plus.jpg,,001,2022-03-19_08h30.01.510,choiceRTT,2021.2.3,iPhone,58.82352941,,,,,,,,,,,
,0,0.230612245,-0.218877551,1,0,0,1.737,plus_button,1,0.637,,0,8,8,7,1,1.1,images/target_plus.jpg,,001,2022-03-19_08h30.01.510,choiceRTT,2021.2.3,iPhone,58.82352941,,,,,,,,,,,
,0,-0.256122449,-0.259693878,1,0,0,2.822,cross_button,1,1.522,,,,,,,1.3,images/target_cross.jpg,,001,2022-03-19_08h30.01.510,choiceRTT,2021.2.3,iPhone,58.82352941,,-0.029591837,-0.255612245,1,0,0,0,0,0,3,1
